carat,cut,color,clarity,depth,table,price,x,y,z
1.54,Ideal,J,VS2,62.7,56.0,9.045465728785949,7.32,7.36,4.6
1.08,Ideal,D,VS2,61.9,58.0,9.045701550034536,6.54,6.57,4.06
1.03,Ideal,G,VVS2,61.2,57.0,9.045937315684574,6.48,6.52,3.98
1.22,Ideal,G,VS2,59.9,56.0,9.04617302576227,7.01,6.97,4.19
1.02,Ideal,G,VVS1,62.6,56.0,9.04617302576227,6.39,6.42,4.01
1.23,Premium,F,VS2,62.9,58.0,9.046290859969677,6.82,6.76,4.27
1.2,Ideal,F,VS2,62.3,55.0,9.046290859969677,6.83,6.79,4.24
1.2,Ideal,F,VS2,62.6,56.0,9.046290859969677,6.78,6.73,4.23
1.66,Premium,J,SI1,60.7,58.0,9.046408680293819,7.72,7.63,4.66
1.06,Ideal,G,VVS1,61.6,57.0,9.046526486737967,6.53,6.55,4.03
1.02,Premium,G,IF,61.8,59.0,9.046644279305394,6.41,6.46,3.98
1.24,Ideal,H,VVS1,62.3,54.0,9.046644279305394,6.88,6.9,4.29
1.5,Premium,H,SI2,62.3,60.0,9.046762057999363,7.22,7.3,4.52
1.2,Very Good,G,VS2,63.2,56.0,9.046879822823147,6.82,6.75,4.29
1.07,Ideal,G,VVS2,61.8,55.0,9.046879822823147,6.57,6.61,4.07
1.5,Good,E,SI2,64.5,58.0,9.04699757378001,7.06,7.11,4.57
1.66,Good,J,VS2,64.4,54.0,9.047468439003541,7.45,7.54,4.83
1.55,Ideal,J,VS2,61.4,55.0,9.047703788498627,7.41,7.49,4.58
1.25,Ideal,H,VS2,61.1,55.0,9.047703788498627,6.94,6.97,4.25
1.53,Premium,H,SI2,62.5,59.0,9.047821442478408,7.4,7.36,4.61
1.53,Ideal,H,SI2,61.9,57.0,9.047821442478408,7.42,7.34,4.57
1.32,Ideal,I,VVS1,61.0,56.0,9.048056708918736,7.09,7.07,4.32
1.21,Premium,G,VS2,61.0,58.0,9.048409504829962,6.88,6.82,4.18
1.24,Ideal,G,VS2,62.1,56.0,9.048409504829962,6.87,6.91,4.28
1.21,Very Good,F,VS2,61.6,58.0,9.04852707581358,6.79,6.88,4.21
1.7,Ideal,J,SI2,60.5,57.0,9.04852707581358,7.74,7.84,4.71
1.11,Ideal,H,VVS1,60.8,56.0,9.048879705849558,6.68,6.76,4.08
1.23,Ideal,H,VVS2,61.6,57.0,9.04899722156742,6.87,6.92,4.25
1.4,Premium,G,SI1,62.5,58.0,9.049232211581426,7.12,7.06,4.43
1.52,Premium,G,SI1,62.2,58.0,9.049349685884057,7.39,7.33,4.58
1.08,Very Good,D,VS1,60.5,58.0,9.049467146388098,6.53,6.63,3.98
1.59,Very Good,J,VS1,60.1,60.0,9.049702026013371,7.56,7.59,4.55
1.59,Very Good,J,VS1,60.7,59.0,9.049702026013371,7.49,7.54,4.56
1.56,Ideal,H,SI2,62.1,58.0,9.049936850483158,7.35,7.41,4.58
1.5,Good,D,SI2,62.4,61.0,9.049936850483158,7.23,7.36,4.55
1.56,Ideal,E,SI2,61.2,56.0,9.05005424204284,7.53,7.49,4.59
1.5,Very Good,D,SI2,63.3,57.0,9.05005424204284,7.27,7.2,4.58
1.5,Good,D,SI2,63.8,58.0,9.05005424204284,7.2,7.16,4.58
1.5,Premium,D,SI2,58.9,60.0,9.05005424204284,7.48,7.45,4.4
1.16,Very Good,E,VS2,62.1,58.0,9.050288983827956,6.63,6.7,4.14
1.52,Premium,I,SI1,61.2,60.0,9.050406334059858,7.41,7.36,4.52
1.2,Good,D,VS2,62.4,60.0,9.050406334059858,6.69,6.77,4.2
1.23,Ideal,F,VS1,61.3,57.0,9.050640993218508,6.86,6.93,4.23
1.51,Premium,J,VS1,62.1,58.0,9.050758302151717,7.4,7.36,4.58
1.51,Very Good,J,VS1,61.2,63.0,9.050758302151717,7.31,7.24,4.45
1.51,Premium,J,VS1,61.8,61.0,9.050758302151717,7.26,7.21,4.47
1.51,Ideal,J,VS1,61.9,56.0,9.050758302151717,7.41,7.35,4.57
1.01,Very Good,F,VVS2,61.9,56.0,9.050875597325156,6.42,6.48,3.99
1.59,Very Good,J,VS2,62.9,58.1,9.050992878742049,7.39,7.45,4.66
1.03,Premium,F,VVS2,61.3,57.0,9.051110146405625,6.53,6.49,3.99
1.11,Very Good,F,VS1,60.7,55.0,9.05122740031911,6.69,6.71,4.07
1.42,Ideal,H,SI1,62.0,56.0,9.051344640485725,7.17,7.22,4.46
1.53,Ideal,G,SI1,61.3,57.0,9.051344640485725,7.42,7.32,4.52
1.6,Premium,F,SI2,60.5,60.0,9.051461866908694,7.55,7.52,4.56
1.29,Premium,G,VS2,61.9,58.0,9.051461866908694,7.02,6.97,4.33
1.6,Ideal,I,SI2,61.9,57.0,9.051461866908694,7.51,7.48,4.64
1.01,Ideal,F,VVS2,61.0,57.0,9.051696278536586,6.46,6.52,3.96
1.01,Very Good,F,VVS2,61.8,55.0,9.051696278536586,6.36,6.45,3.96
1.01,Premium,F,VVS2,62.0,58.0,9.051696278536586,6.36,6.45,3.97
1.01,Ideal,F,VVS2,61.8,56.0,9.051696278536586,6.46,6.49,4.0
1.04,Premium,D,VS1,60.5,59.0,9.051696278536586,6.62,6.58,3.99
1.22,Good,G,VS2,59.9,61.0,9.051813463747946,6.88,6.91,4.13
1.54,Very Good,I,VS2,62.0,58.0,9.052282067317908,7.38,7.43,4.59
1.05,Very Good,F,VVS2,61.3,59.0,9.052282067317908,6.48,6.56,4.0
1.57,Very Good,J,VS2,62.0,58.0,9.052399183907607,7.45,7.48,4.63
1.5,Very Good,E,SI2,62.8,57.0,9.052399183907607,7.17,7.23,4.52
1.71,Premium,J,SI2,62.6,57.0,9.052633375946147,7.62,7.58,4.76
1.23,Ideal,H,VS2,61.5,57.0,9.052750451401412,6.92,6.87,4.24
1.51,Very Good,H,SI1,63.5,55.0,9.052750451401412,7.31,7.22,4.61
1.27,Ideal,G,VS1,60.9,57.0,9.052984561199976,7.02,6.97,4.26
1.35,Premium,H,VS1,62.3,58.0,9.052984561199976,7.1,7.05,4.41
1.2,Ideal,G,VS1,62.4,57.0,9.05321861620397,6.78,6.8,4.24
1.2,Ideal,G,VS1,62.0,57.0,9.05321861620397,6.78,6.81,4.21
1.02,Ideal,E,VS1,62.6,56.0,9.05321861620397,6.45,6.42,4.03
1.05,Ideal,G,VVS1,60.1,57.0,9.053335623166017,6.63,6.68,4.0
1.55,Ideal,J,VS1,60.4,57.0,9.053569596026234,7.52,7.54,4.55
0.3,Very Good,H,SI1,61.3,61.0,6.045005314036012,4.25,4.27,2.61
0.32,Good,G,SI2,63.4,55.0,6.045005314036012,4.32,4.35,2.75
0.32,Premium,G,SI2,61.6,59.0,6.045005314036012,4.35,4.38,2.69
0.32,Very Good,I,SI1,59.9,61.0,6.045005314036012,4.44,4.47,2.67
0.32,Premium,I,SI1,61.1,59.0,6.045005314036012,4.38,4.42,2.69
0.3,Very Good,H,SI1,62.9,58.0,6.045005314036012,4.22,4.24,2.66
0.3,Very Good,H,SI1,60.8,61.0,6.045005314036012,4.25,4.3,2.6
0.3,Good,H,SI1,63.4,57.0,6.045005314036012,4.27,4.31,2.72
0.32,Premium,G,SI2,61.0,59.0,6.045005314036012,4.36,4.42,2.68
0.3,Good,H,SI1,63.9,55.0,6.045005314036012,4.24,4.27,2.72
0.3,Good,E,SI2,63.5,55.0,6.045005314036012,4.27,4.3,2.72
0.32,Very Good,I,SI1,61.6,61.0,6.045005314036012,4.36,4.4,2.7
0.32,Ideal,G,SI2,62.5,57.0,6.045005314036012,4.35,4.38,2.73
0.32,Very Good,G,SI2,62.3,58.0,6.045005314036012,4.37,4.42,2.74
0.32,Very Good,G,SI2,62.4,59.0,6.045005314036012,4.35,4.4,2.73
0.32,Good,F,SI2,63.8,55.0,6.045005314036012,4.34,4.35,2.77
0.32,Premium,F,SI2,59.7,59.0,6.045005314036012,4.43,4.48,2.66
0.3,Very Good,E,SI2,61.9,58.0,6.045005314036012,4.28,4.31,2.66
0.3,Very Good,H,SI1,61.2,62.0,6.045005314036012,4.28,4.31,2.63
0.32,Very Good,J,VS1,60.6,59.0,6.045005314036012,4.42,4.46,2.69
0.3,Very Good,H,SI1,62.9,56.0,6.045005314036012,4.28,4.31,2.7
0.32,Very Good,G,SI2,63.0,56.0,6.045005314036012,4.32,4.35,2.73
0.3,Very Good,H,SI1,59.5,62.0,6.045005314036012,4.32,4.35,2.58
0.32,Premium,G,SI2,62.7,58.0,6.045005314036012,4.35,4.39,2.74
0.3,Very Good,E,SI2,61.6,61.0,6.045005314036012,4.25,4.29,2.63
0.3,Very Good,H,SI1,62.9,57.0,6.045005314036012,4.26,4.29,2.69
0.3,Ideal,I,VS2,62.6,56.0,6.045005314036012,4.29,4.31,2.69
0.3,Very Good,E,SI2,61.7,61.0,6.045005314036012,4.28,4.31,2.65
0.3,Good,H,SI1,63.4,58.0,6.045005314036012,4.21,4.24,2.68
0.3,Premium,H,SI1,59.3,59.0,6.045005314036012,4.36,4.38,2.59
0.42,Ideal,H,SI2,62.0,54.0,6.439350371100098,4.83,4.85,3.0
0.42,Ideal,H,SI2,61.4,56.0,6.439350371100098,4.81,4.86,2.97
0.42,Ideal,H,SI2,62.0,54.0,6.439350371100098,4.81,4.83,2.99
0.4,Ideal,H,SI2,62.6,55.0,6.439350371100098,4.73,4.76,2.97
0.41,Ideal,E,SI2,61.8,54.0,6.439350371100098,4.78,4.8,2.96
0.4,Ideal,D,SI2,62.0,55.0,6.439350371100098,4.71,4.77,2.94
0.28,Ideal,E,VS1,62.0,56.0,6.439350371100098,4.21,4.18,2.6
0.28,Ideal,E,VS1,61.4,56.0,6.439350371100098,4.24,4.2,2.59
0.28,Ideal,D,VS2,62.4,57.0,6.439350371100098,4.2,4.16,2.61
0.35,Ideal,D,SI2,62.4,57.0,6.439350371100098,4.5,4.47,2.8
0.31,Premium,G,VS1,61.2,60.0,6.439350371100098,4.37,4.39,2.68
0.31,Very Good,G,VS1,62.9,58.0,6.439350371100098,4.3,4.35,2.72
0.31,Premium,F,VS2,61.2,58.0,6.439350371100098,4.35,4.37,2.67
0.31,Ideal,F,VS2,62.3,55.0,6.439350371100098,4.3,4.33,2.69
0.31,Ideal,H,VVS2,62.6,56.0,6.439350371100098,4.32,4.37,2.72
0.31,Very Good,F,VS2,61.4,62.0,6.439350371100098,4.32,4.34,2.66
0.31,Very Good,F,VS2,62.9,59.0,6.439350371100098,4.27,4.32,2.7
0.31,Ideal,G,VS1,62.1,55.0,6.439350371100098,4.33,4.37,2.7
0.31,Good,G,VS1,63.2,57.0,6.439350371100098,4.28,4.33,2.72
0.31,Ideal,H,VVS2,62.2,57.0,6.439350371100098,4.32,4.36,2.7
0.31,Very Good,F,VS2,62.9,58.0,6.439350371100098,4.27,4.31,2.7
0.31,Very Good,G,VS1,63.0,57.0,6.439350371100098,4.28,4.32,2.71
0.31,Premium,F,VS2,60.8,60.0,6.439350371100098,4.34,4.37,2.65
0.31,Ideal,F,VS2,62.1,53.0,6.439350371100098,4.34,4.39,2.71
0.31,Ideal,F,VS2,62.6,55.0,6.439350371100098,4.29,4.33,2.7
0.31,Ideal,F,VS2,60.8,56.0,6.439350371100098,4.38,4.41,2.67
0.31,Good,G,VS1,63.8,57.0,6.439350371100098,4.29,4.33,2.75
0.31,Ideal,H,VVS2,61.1,56.0,6.439350371100098,4.33,4.37,2.66
0.31,Ideal,F,VS2,62.3,57.0,6.439350371100098,4.3,4.34,2.69
0.31,Ideal,G,VS1,62.1,55.0,6.439350371100098,4.33,4.36,2.7
1.27,Very Good,G,VS2,60.3,59.0,9.053686561930807,6.97,7.09,4.24
1.27,Premium,G,VS2,61.0,60.0,9.053686561930807,6.93,6.97,4.24
1.51,Very Good,J,VVS2,62.6,63.0,9.053803514155955,7.24,7.29,4.55
1.51,Good,D,SI2,64.1,61.0,9.053803514155955,7.14,7.18,4.59
1.45,Premium,H,VS1,60.6,60.0,9.053803514155955,7.27,7.16,4.37
1.01,Ideal,F,VS1,61.7,56.0,9.054037377580782,6.48,6.45,3.99
1.0,Very Good,F,VVS2,60.0,62.0,9.054154288786854,6.43,6.46,3.87
1.0,Very Good,F,VVS2,62.9,55.0,9.054388070202297,6.29,6.36,3.98
1.5,Ideal,I,SI1,59.4,60.0,9.054388070202297,7.54,7.5,4.47
1.5,Good,I,VS2,63.3,62.0,9.054388070202297,7.08,7.19,4.52
1.18,Ideal,G,VS1,61.9,56.0,9.054504940418054,6.81,6.76,4.2
1.21,Ideal,F,VS2,62.9,54.0,9.054621796976763,6.82,6.78,4.28
1.33,Ideal,H,VS1,59.3,57.0,9.05473863988161,7.18,7.22,4.27
1.13,Very Good,D,VS2,62.9,58.0,9.055089086704891,6.59,6.63,4.16
1.12,Premium,G,VVS1,60.9,57.0,9.055089086704891,6.72,6.67,4.08
1.37,Premium,H,VS2,62.5,59.0,9.055205875026193,7.12,7.05,4.43
1.2,Good,E,VS2,61.8,61.0,9.055322649709574,6.69,6.71,4.14
1.12,Very Good,G,VVS2,62.6,59.0,9.05543941075822,6.58,6.61,4.13
1.18,Ideal,G,VS2,62.7,55.0,9.05543941075822,6.77,6.74,4.23
1.52,Premium,H,SI1,61.2,58.0,9.055672891964043,7.53,7.43,4.57
1.06,Ideal,E,VS1,62.1,57.0,9.055789612127585,6.52,6.49,4.04
1.5,Premium,J,VVS1,62.3,62.0,9.055906318669118,7.23,7.16,4.48
1.01,Good,E,VVS2,63.9,58.0,9.056023011591826,6.37,6.31,4.05
1.57,Premium,G,SI2,61.1,61.0,9.056373008678756,7.46,7.43,4.55
1.41,Premium,G,SI1,62.1,59.0,9.056373008678756,7.23,7.13,4.46
1.26,Ideal,E,SI1,61.5,59.0,9.056606272034141,6.92,6.96,4.27
1.51,Very Good,G,SI2,63.2,55.0,9.056606272034141,7.32,7.27,4.61
1.51,Ideal,I,SI1,62.8,54.0,9.056606272034141,7.31,7.27,4.58
1.25,Very Good,G,VS2,63.5,60.0,9.056722883310583,6.74,6.64,4.25
1.22,Very Good,F,VS2,62.3,57.0,9.056722883310583,6.8,6.84,4.25
1.22,Premium,F,VS2,62.0,58.0,9.056839480990421,6.86,6.89,4.26
1.2,Very Good,G,VS1,61.0,59.0,9.056956065076825,6.81,6.86,4.17
1.37,Premium,H,VS1,60.9,59.0,9.056956065076825,7.24,7.17,4.39
1.01,Premium,F,VVS2,59.3,60.0,9.057189192482008,6.52,6.5,3.86
1.5,Very Good,G,SI2,60.7,61.0,9.057305735807121,7.33,7.36,4.46
1.5,Good,I,SI1,64.0,60.0,9.057305735807121,7.13,7.25,4.6
1.5,Ideal,G,SI2,61.4,56.0,9.057305735807121,7.34,7.38,4.52
1.5,Ideal,G,SI2,62.0,57.0,9.057305735807121,7.26,7.31,4.52
1.5,Premium,I,SI1,61.8,58.0,9.057305735807121,7.26,7.3,4.5
1.25,Very Good,G,VS1,62.7,56.0,9.057305735807121,6.81,6.93,4.31
1.52,Premium,J,VS1,62.2,59.0,9.057305735807121,7.38,7.32,4.57
1.2,Premium,F,VS1,62.3,58.0,9.057305735807121,6.78,6.71,4.2
1.51,Very Good,F,SI2,62.7,60.0,9.05742226555147,7.25,7.32,4.57
1.29,Ideal,G,VS2,62.5,57.0,9.05753878171822,6.89,6.92,4.35
1.31,Ideal,H,VS1,61.5,55.0,9.057655284310535,7.05,7.02,4.33
1.31,Ideal,H,VS1,61.5,56.0,9.057655284310535,7.06,7.0,4.32
1.22,Premium,G,VS1,62.2,59.0,9.057655284310535,6.82,6.87,4.26
1.58,Premium,I,VS2,59.4,61.0,9.057655284310535,7.66,7.63,4.54
1.24,Ideal,G,VS1,61.9,54.0,9.057771773331575,6.89,6.92,4.27
1.23,Ideal,H,IF,61.3,57.0,9.057888248784506,6.92,6.87,4.23
1.64,Premium,I,SI2,61.3,58.0,9.058121158998672,7.58,7.62,4.66
1.2,Ideal,F,VS2,61.2,53.0,9.058237593766226,6.88,6.85,4.2
1.5,Very Good,I,SI1,60.4,61.0,9.058470422638056,7.35,7.39,4.45
1.65,Premium,I,SI2,62.0,59.0,9.058470422638056,7.61,7.54,4.7
1.2,Ideal,F,VS2,62.3,56.0,9.058470422638056,6.82,6.79,4.24
1.04,Ideal,G,VVS2,62.5,55.0,9.058470422638056,6.53,6.47,4.06
1.1,Very Good,G,IF,60.5,55.0,9.058703197313223,6.77,6.71,4.08
1.15,Ideal,G,VVS2,62.5,53.0,9.058703197313223,6.69,6.72,4.18
1.12,Ideal,G,VVS2,62.5,56.0,9.058703197313223,6.59,6.66,4.14
1.55,Premium,J,VS1,62.6,59.0,9.058819564334941,7.35,7.4,4.62
1.55,Premium,H,VS1,60.8,60.0,9.058819564334941,7.54,7.5,4.57
1.57,Premium,J,VS1,61.3,59.0,9.059052257762401,7.44,7.47,4.57
1.2,Premium,G,VS1,61.4,60.0,9.059168584174444,6.86,6.81,4.2
1.22,Ideal,H,VS2,61.3,56.0,9.059168584174444,6.85,6.88,4.21
1.2,Ideal,G,VS1,62.4,57.0,9.059168584174444,6.74,6.82,4.23
1.2,Ideal,G,VS1,62.3,56.0,9.059168584174444,6.82,6.77,4.23
1.2,Premium,G,VS1,60.2,60.0,9.059168584174444,7.0,6.91,4.19
1.2,Very Good,G,VS1,63.4,56.0,9.059168584174444,6.74,6.7,4.26
1.29,Premium,D,SI1,62.7,55.0,9.059284897056227,6.96,6.91,4.35
1.51,Premium,H,SI2,60.2,59.0,9.059401196410896,7.43,7.33,4.44
1.43,Ideal,G,SI1,62.8,57.0,9.0595174822416,7.17,7.12,4.49
1.2,Premium,E,VS2,62.2,59.0,9.059866258621348,6.82,6.78,4.23
1.2,Premium,G,VS1,62.4,58.0,9.059866258621348,6.82,6.8,4.25
1.0,Premium,F,VVS2,59.9,60.0,9.059866258621348,6.5,6.46,3.88
1.0,Premium,F,VVS2,61.3,55.0,9.059866258621348,6.44,6.41,3.94
1.2,Premium,G,VS1,62.8,58.0,9.059866258621348,6.84,6.75,4.27
1.5,Premium,J,VVS2,61.8,60.0,9.05998249038762,7.33,7.36,4.54
1.52,Ideal,J,VS1,62.3,58.0,9.060563446657955,7.32,7.35,4.57
1.03,Ideal,G,VVS1,62.4,57.0,9.060563446657955,6.47,6.39,4.01
1.22,Ideal,G,VS1,62.5,57.0,9.060563446657955,6.82,6.77,4.25
1.65,Ideal,J,SI1,62.2,54.0,9.060795734696166,7.52,7.59,4.7
1.04,Premium,F,VVS2,62.1,56.0,9.060795734696166,6.54,6.48,4.04
1.31,Ideal,I,VS1,61.8,55.0,9.060911858484253,7.03,7.05,4.35
1.03,Ideal,D,VS1,61.8,56.0,9.061027968789174,6.46,6.54,4.02
1.5,Ideal,H,SI2,62.8,55.0,9.06126014896203,7.27,7.31,4.58
1.21,Premium,G,VS1,62.7,58.0,9.061492275239766,6.76,6.85,4.27
1.21,Ideal,G,VS1,62.6,56.0,9.061492275239766,6.77,6.81,4.25
1.02,Premium,F,VVS2,60.9,59.0,9.061492275239766,6.44,6.56,3.96
1.31,Ideal,H,VS1,62.5,56.0,9.061608318175784,6.95,7.03,4.37
1.06,Ideal,F,VVS2,61.1,57.0,9.061840363657739,6.57,6.62,4.03
1.58,Very Good,H,SI2,62.4,57.0,9.061956366209925,7.36,7.45,4.62
1.52,Ideal,H,SI2,62.0,60.0,9.061956366209925,7.31,7.37,4.55
1.01,Very Good,G,IF,62.8,57.0,9.06207235530708,6.39,6.42,4.02
1.5,Very Good,J,VVS2,62.9,58.0,9.062188330952324,7.25,7.31,4.58
1.05,Ideal,G,VVS1,60.1,57.0,9.06230429314878,6.58,6.63,3.97
1.03,Premium,D,VVS2,61.7,59.0,9.06230429314878,6.48,6.43,3.98
1.4,Premium,H,SI1,60.5,60.0,9.062420241899561,7.22,7.16,4.35
1.02,Very Good,G,IF,62.3,59.0,9.062420241899561,6.36,6.45,3.99
1.4,Good,D,SI1,63.8,60.0,9.062420241899561,7.01,6.95,4.45
1.06,Ideal,G,VVS2,60.1,57.0,9.062652099076578,6.61,6.66,3.99
1.02,Very Good,F,VVS2,59.4,59.0,9.062768007509048,6.58,6.69,3.94
1.29,Very Good,H,VS1,60.8,58.0,9.062999784077473,7.01,7.04,4.27
1.21,Ideal,F,VS1,62.2,54.9,9.062999784077473,6.79,6.84,4.24
1.03,Ideal,E,VS1,61.9,57.0,9.062999784077473,6.46,6.44,4.0
1.03,Premium,E,VS1,62.8,58.0,9.062999784077473,6.46,6.41,4.04
1.72,Very Good,I,SI2,63.4,57.0,9.063115652219658,7.6,7.58,4.81
1.6,Premium,I,SI2,60.8,58.0,9.063115652219658,7.59,7.51,4.59
1.52,Premium,D,SI2,62.8,58.0,9.06323150693797,7.37,7.28,4.6
1.52,Premium,I,SI1,61.9,58.0,9.06323150693797,7.42,7.37,4.58
1.39,Premium,F,SI1,62.1,58.0,9.06323150693797,7.16,7.1,4.43
1.52,Ideal,D,SI2,62.7,56.0,9.06323150693797,7.35,7.28,4.59
1.22,Very Good,G,VS1,62.2,58.0,9.063463176115423,6.75,6.81,4.22
1.12,Premium,D,VS1,62.1,57.0,9.063463176115423,6.68,6.65,4.14
1.51,Very Good,G,SI2,60.5,54.6,9.063926353520646,7.36,7.4,4.46
1.51,Very Good,I,SI1,62.2,60.0,9.063926353520646,7.23,7.3,4.52
1.51,Very Good,G,SI2,62.8,56.0,9.063926353520646,7.22,7.3,4.56
1.04,Ideal,G,VVS1,62.2,55.0,9.063926353520646,6.48,6.51,4.04
1.51,Very Good,I,SI1,62.7,61.0,9.063926353520646,7.27,7.33,4.58
1.51,Ideal,G,SI2,60.8,57.0,9.063926353520646,7.39,7.44,4.51
1.51,Very Good,I,SI1,62.6,60.0,9.063926353520646,7.27,7.34,4.57
1.02,Ideal,F,VS1,62.0,57.0,9.063926353520646,6.49,6.44,4.01
1.53,Ideal,I,SI2,61.9,58.0,9.063926353520646,7.39,7.34,4.56
1.0,Very Good,E,VVS2,61.0,62.0,9.064042114358884,6.4,6.46,3.92
1.17,Ideal,G,VS1,61.8,57.0,9.064157861798101,6.76,6.8,4.19
1.07,Ideal,F,VS2,61.7,57.0,9.0642735958414,6.52,6.54,4.03
1.57,Ideal,G,SI2,62.0,56.0,9.064620717626777,7.44,7.47,4.62
1.02,Premium,G,IF,61.8,59.0,9.064620717626777,6.46,6.41,3.98
1.06,Ideal,G,VVS1,61.6,57.0,9.064620717626777,6.55,6.53,4.03
1.35,Very Good,H,VVS2,63.1,56.0,9.064736398117391,6.95,7.03,4.41
1.55,Very Good,I,SI1,62.0,62.0,9.064736398117391,7.33,7.47,4.59
1.28,Very Good,H,VS1,61.2,55.0,9.064852065227576,6.98,7.04,4.29
1.05,Ideal,G,VVS2,62.2,56.0,9.064852065227576,6.49,6.53,4.05
1.05,Ideal,G,VVS2,62.5,55.0,9.064852065227576,6.49,6.53,4.07
1.05,Ideal,G,VVS2,61.9,57.0,9.064852065227576,6.51,6.54,4.04
1.03,Ideal,D,VS1,62.6,57.0,9.064852065227576,6.44,6.5,4.05
1.5,Premium,H,SI2,62.3,60.0,9.064852065227576,7.3,7.22,4.52
1.16,Ideal,G,VVS2,62.0,56.0,9.06496771896043,6.71,6.75,4.17
1.01,Good,F,VVS2,60.3,62.0,9.065083359319043,6.47,6.54,3.92
1.01,Ideal,G,VVS1,61.1,56.0,9.065083359319043,6.51,6.49,3.97
1.17,Ideal,F,VS1,62.2,56.0,9.065198986306513,6.74,6.77,4.2
1.5,Premium,D,SI2,61.9,58.0,9.065314599925925,7.34,7.27,4.52
1.09,Very Good,G,IF,62.9,57.0,9.065430200180375,6.52,6.58,4.12
1.27,Ideal,H,VS1,61.4,56.0,9.06566136060674,6.95,6.97,4.27
1.54,Premium,J,VVS2,61.1,59.0,9.06566136060674,7.45,7.4,4.54
1.74,Premium,H,SI1,61.6,59.0,9.06577692078483,7.7,7.62,4.72
1.41,Premium,H,VS2,61.2,60.0,9.06589246761031,7.17,7.21,4.4
1.43,Very Good,H,SI1,61.7,59.0,9.06589246761031,7.23,7.29,4.48
1.53,Very Good,E,SI2,63.1,59.0,9.06589246761031,7.38,7.21,4.61
1.04,Very Good,G,IF,60.7,58.0,9.066008001086264,6.52,6.65,4.0
1.54,Very Good,I,VS2,62.2,58.0,9.066123521215774,7.32,7.37,4.57
1.02,Ideal,D,VS1,61.2,56.0,9.066354521447801,6.48,6.53,3.98
1.02,Ideal,D,VS1,62.0,56.0,9.066354521447801,6.46,6.5,4.02
1.21,Premium,F,VS2,61.6,58.0,9.066585468331045,6.88,6.79,4.21
1.5,Very Good,J,VS1,61.3,59.0,9.06681636189014,7.36,7.41,4.53
1.5,Very Good,I,VS2,63.0,57.0,9.06681636189014,7.2,7.25,4.55
1.01,Ideal,G,VVS2,61.6,54.0,9.06681636189014,6.51,6.55,4.02
1.47,Very Good,H,SI1,62.9,58.0,9.066931788680826,7.18,7.23,4.53
1.6,Fair,D,SI2,64.7,58.0,9.067277989134345,7.35,7.28,4.73
1.5,Premium,H,SI1,61.6,58.0,9.067624069774588,7.33,7.38,4.53
1.2,Ideal,F,VS2,61.9,53.0,9.067624069774588,6.84,6.79,4.22
1.2,Premium,F,VS1,61.8,59.0,9.067624069774588,6.79,6.76,4.19
1.37,Premium,H,VS1,62.9,58.0,9.067624069774588,7.12,7.07,4.46
1.24,Good,G,VS2,61.3,57.0,9.067970030684457,6.78,6.88,4.19
1.13,Ideal,F,VS1,61.1,56.0,9.06820060481506,6.7,6.79,4.12
1.08,Ideal,E,VS1,61.6,57.0,9.06820060481506,6.58,6.61,4.06
1.26,Premium,F,VS2,62.8,58.0,9.06843112579349,6.89,6.84,4.31
1.51,Ideal,J,VS1,61.8,59.0,9.068661593644245,7.36,7.39,4.56
1.55,Ideal,H,SI2,62.1,57.0,9.068661593644245,7.39,7.43,4.6
1.23,Ideal,F,VS1,61.3,57.0,9.068776807654396,6.93,6.86,4.23
1.73,Premium,I,VS2,59.8,58.0,9.068892008391808,7.8,7.79,4.66
1.59,Ideal,J,VS2,62.9,58.0,9.06900719585954,7.45,7.39,4.66
1.46,Premium,D,SI2,62.0,55.0,9.069237530998182,7.32,7.23,4.51
1.5,Ideal,I,SI1,62.1,55.0,9.069467813094768,7.32,7.36,4.56
1.41,Premium,H,VS2,62.0,58.0,9.06958293425992,7.19,7.12,4.44
1.52,Ideal,J,VS1,62.8,54.3,9.069698042173716,7.32,7.35,4.61
1.2,Ideal,G,VS1,62.6,54.3,9.069698042173716,6.76,6.8,4.25
1.72,Ideal,J,SI1,62.0,57.0,9.069813136839207,7.66,7.62,4.74
1.01,Premium,F,VVS2,62.0,58.0,9.069813136839207,6.45,6.36,3.97
1.01,Ideal,F,VVS2,61.0,57.0,9.069813136839207,6.52,6.46,3.96
1.01,Premium,F,VVS2,61.8,55.0,9.069813136839207,6.45,6.36,3.96
1.01,Ideal,F,VVS2,61.8,56.0,9.069813136839207,6.49,6.46,4.0
1.19,Very Good,G,VVS2,61.8,59.0,9.069928218259438,6.75,6.77,4.18
1.71,Very Good,J,SI1,62.9,58.0,9.07004328643746,7.58,7.64,4.79
1.71,Premium,J,SI1,61.7,59.0,9.07004328643746,7.63,7.7,4.73
1.74,Premium,J,SI2,59.7,57.0,9.07004328643746,7.88,7.8,4.68
1.21,Ideal,F,VS2,62.4,59.0,9.07015834137632,6.82,6.77,4.24
1.24,Ideal,H,VVS1,61.9,55.0,9.070388411548738,6.85,6.91,4.27
1.05,Premium,F,VVS2,61.3,59.0,9.070388411548738,6.56,6.48,4.0
1.2,Premium,D,VS2,61.6,60.0,9.070388411548738,6.78,6.72,4.16
1.52,Premium,I,SI1,60.5,60.0,9.070503426788383,7.4,7.48,4.5
